date,ticker,open,high,low,close,adj_close,volume,daily_return,log_return,is_outlier,cum_return_7,cum_return_30,cum_return_90,cum_return_ytd,ma20,ma50,ma200,ma20_signal,ma50_signal,ma200_signal,rsi_14,macd_line,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,volume_spike,gap_up,gap_down,sudden_price_movement,volatility_30,volatility_60,beta,var_95,var_99,drawdown,max_drawdown,sharpe_ratio,relative_strength
2025-02-14,AAPL,239.981993568851,244.25939586817944,239.72336558929686,243.31439208984375,243.31439208984375,40896200.0,0.012710697826132211,0.012630594967861392,False,0.05333556606082457,-0.022166956025190143,,0.004178532332789642,230.65935134887695,239.00559783935546,,BUY,BUY,SELL,60.604628518183276,0.0038808477284248966,-1.7845427977082107,1.7884236454366356,230.65935134887695,243.55998476595138,217.75871793180252,False,False,False,False,0.019220312236593803,,,,,-0.05463295217522404,-0.1404523385571879,,1.022551348841973
2025-02-18,AAPL,242.86674847770814,243.8913336127375,240.56889220053384,243.18507385253906,243.18507385253906,48822500.0,-0.0005314861821118511,-0.0005316274709570028,False,0.04939030199825867,0.003644825318481315,,0.003644825318481315,231.39260635375976,239.04710845947267,,BUY,BUY,SELL,60.42212570823252,0.7231577080919465,-1.2830026965481793,2.006160404640126,231.39260635375976,245.40078935230594,217.38442335521358,False,False,False,False,0.01859951445414112,,,,,-0.05513540169816675,-0.1404523385571879,,1.0195151747907112
2025-02-19,AAPL,243.37407429304395,244.716969605811,241.88195827091008,243.5829620361328,243.5829620361328,32204200.0,0.0016361538037281687,0.0016348167622983812,False,0.07691961562555694,0.007311143669866738,,0.005286942617018342,232.51042556762695,239.08942260742188,,BUY,BUY,SELL,60.81313781138853,1.3101929642407413,-0.7643635643903952,2.0745565286311365,232.51042556762695,246.6700783677473,218.3507727675066,False,False,False,False,0.018595887798344823,,,,,-0.0535894578916471,-0.1404523385571879,,1.0187616930618755
2025-02-20,AAPL,243.65259654249155,245.4829218502696,243.00600383864503,244.5379180908203,244.5379180908203,32316900.0,0.003920455054429617,0.003912790097394392,False,0.07985948787044195,0.004490927793089128,,0.009228124892353362,233.61687164306642,239.15023986816405,,BUY,BUY,SELL,61.78887879114839,1.8313687281017224,-0.2452171058919717,2.0765858339936942,233.61687164306642,247.9107212275417,219.32302205859114,False,False,False,False,0.01856991357359673,,,,,-0.04987909789827291,-0.1404523385571879,,1.0272078112563734
2025-02-21,AAPL,244.65729095432025,247.38289505871285,243.93113206298463,244.2593994140625,244.2593994140625,53197400.0,-0.00113895905768846,-0.0011396081644735152,False,0.055584306240692216,0.014904358175282795,,0.008078655378233268,234.71783676147462,239.20946166992186,,BUY,BUY,SELL,61.309391959473636,2.196609005025209,0.2431481162914645,1.9534608887337446,234.71783676147462,248.71093324746593,220.7247402754833,False,False,False,False,0.018440989676195715,,,,,-0.050961246705620786,-0.1404523385571879,,1.0438502566536558
2025-02-24,AAPL,243.64264638435856,247.55199828948733,243.1353323966777,245.80125427246094,245.80125427246094,51326400.0,0.0063123665336812795,0.006292526993913915,False,0.043188279489319914,0.019248812893907896,,0.014442017345761338,235.93961639404296,239.22181640625,,BUY,BUY,SELL,63.02021317373839,2.580730304652036,0.7106645539635789,1.870065750688457,235.93961639404296,249.27566735491394,222.60356543317198,False,False,True,False,0.018468543376977332,,,,,-0.04497056624015866,-0.1404523385571879,,1.0556852344450134
2025-02-25,AAPL,246.69650753214344,248.68599549611233,243.62275227067275,245.74154663085938,245.74154663085938,48013300.0,-0.00024291023973121995,-0.00024293974720204436,False,0.0228128761142794,0.04416973948918357,,0.014195598992134517,236.80665664672853,239.2127066040039,,BUY,BUY,SELL,62.90421532678156,2.847507006116217,1.1380330443941065,1.7094739617221106,236.80665664672853,250.33243506942213,223.28087822403492,False,False,False,False,0.01786286217922372,,,,,-0.04520255266886365,-0.1404523385571879,,1.0603911429055821
2025-02-26,AAPL,243.04579925662603,243.6923767743236,237.87313357927937,239.09666442871094,239.09666442871094,44433600.0,-0.027040125258632197,-0.02741243635010092,False,-0.01733447670278143,0.026554112475837055,,-0.013228377041366368,236.92411880493165,239.09613677978516,,BUY,BUY,SELL,51.535345264353886,2.4939937959111376,1.4092251946975127,1.0847686012136248,236.92411880493165,250.48847937420462,223.3597582356587,False,False,True,False,0.018496562890469696,,,,,-0.07102039524131984,-0.1404523385571879,,1.0315777139624167
2025-02-27,AAPL,238.1516754344793,241.18564780716906,235.81402085750776,236.05276489257812,236.05276489257812,41153600.0,-0.012730832290805072,-0.012812563750172512,False,-0.029328728309558127,0.01835097613543013,,-0.025790801082578252,236.8347366333008,238.8894757080078,,SELL,SELL,SELL,47.31664020035832,1.9457849782423295,1.5165371514064763,0.4292478268358533,236.8347366333008,250.39723373730394,223.27223952929765,False,False,False,False,0.018639262788954624,0.015413348546888347,0.6854841522743373,,,-0.08284707879108096,-0.1404523385571879,,1.0348625027926583
2025-02-28,AAPL,235.70458076540925,240.8175641664438,228.9900589647863,240.56887817382812,240.56887817382812,56833400.0,0.019131795737724833,0.018951084186947617,False,-0.01237395192631574,0.017807589256634726,,-0.007152429683077499,237.05909805297853,238.76975830078126,,BUY,BUY,SELL,53.41036054979968,1.854362206456301,1.5841021624164413,0.2702600440398597,237.05909805297853,250.71726483187052,223.40093127408653,False,False,True,False,0.0186204928384431,0.01555288512614571,0.7058280976664593,,,-0.06530029644225423,-0.1404523385571879,,1.0382014843200482
