date,ticker,open,high,low,close,adj_close,volume,daily_return,log_return,is_outlier,cum_return_7,cum_return_30,cum_return_90,cum_return_ytd,ma20,ma50,ma200,ma20_signal,ma50_signal,ma200_signal,rsi_14,macd_line,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,volume_spike,gap_up,gap_down,sudden_price_movement,volatility_30,volatility_60,beta,var_95,var_99,drawdown,max_drawdown,sharpe_ratio,relative_strength
2024-12-27,MSFT,430.4350863105853,431.04913980352325,422.2641488688207,426.4040832519531,426.4040832519531,18117700.0,-0.01730151383322842,-0.01745293409853703,False,-0.052655798201251325,,,0.01782540958952583,436.0165679931641,,,SELL,SELL,SELL,42.49887082196342,,,,436.0165679931641,451.86843777515173,420.1646982111764,False,False,True,False,,,,,,-0.052655798201251325,-0.052655798201251325,,1.022581478628176
2024-12-30,MSFT,421.9769208859116,423.45263204127576,417.8567839421245,420.7586975097656,420.7586975097656,13158700.0,-0.013239520829944174,-0.013327944612058757,False,-0.02871586731256348,,,0.004349888878018682,436.08441162109375,,,SELL,SELL,SELL,36.96661176757705,,,,436.08441162109375,451.6458302021392,420.5229930400483,False,False,True,False,,,,,,-0.06519818149409273,-0.06519818149409273,,1.0199585822042936
2024-12-31,MSFT,422.016524265212,422.64049156656444,416.6286554798762,417.4606018066406,417.4606018066406,13246500.0,-0.007838449264731984,-0.007869331392688115,False,-0.03553537384653571,,,-0.0035226567699907507,435.6149505615234,,,SELL,SELL,SELL,34.16826006821462,,,,435.6149505615234,452.8282263159971,418.40167480704974,False,False,False,False,,,,,,-0.07252557812103046,-0.07252557812103046,,1.016318410130657
2025-01-02,MSFT,421.45201157982797,421.9868450538027,410.8743686174563,414.568603515625,414.568603515625,16896500.0,-0.006927595750353288,-0.006951702942896305,False,-0.041273504427320695,,,0.0,434.98999786376953,,,SELL,SELL,SELL,31.88871035873673,,,,434.98999786376953,454.29089112237443,415.68910460516463,False,False,False,False,,,,,,-0.07895074598460061,-0.07895074598460061,,1.0115272890569957
2025-01-03,MSFT,417.0446121521978,419.96635323692743,415.51939233739597,419.2928771972656,419.2928771972656,16662900.0,0.011395637878936826,0.011331196701050315,False,-0.02734065942156616,,,0.011395637878936826,434.2932388305664,,,SELL,SELL,SELL,39.043073269913315,,,,434.2932388305664,454.8285844027095,413.7578932584233,False,False,False,False,,,,,,-0.06845480221717616,-0.07895074598460061,,1.0103281671567692
2025-01-06,MSFT,423.8983428352595,430.15778356293015,421.4025036603563,423.7497863769531,423.7497863769531,20573600.0,0.010629584765377897,0.010573487903325409,False,-0.026130587853011367,,,0.022146353543104347,433.56181640625,,,SELL,SELL,SELL,44.92096527401511,-2.231047965491598,,,433.56181640625,454.5222031352722,412.60142967722777,False,True,False,False,,,,,,-0.05855286357456296,-0.07895074598460061,,1.0154439616092705
2025-01-07,MSFT,424.88876369017254,426.52294519780327,416.7673346717813,418.3222961425781,418.3222961425781,18139100.0,-0.012808242998255781,-0.01289097574255135,False,-0.03592694513148409,,,0.009054454667143386,432.51197509765626,,,SELL,SELL,SELL,39.87804246464445,-2.6694256734016335,,,432.51197509765626,454.3434235742049,410.6805266211076,False,False,False,False,,,,,,-0.07061114726791204,-0.07895074598460061,,1.013693877098293
2025-01-08,MSFT,419.40180766065134,422.87817962096636,417.50022470253026,420.49127197265625,420.49127197265625,15054600.0,0.005184939579072401,0.005171544063195212,False,-0.013866685408364443,,,0.014286341046586326,431.4492584228516,,,SELL,SELL,SELL,42.64890694421399,-2.8094394732291903,,,431.4492584228516,453.45671034951636,409.4418064961868,False,False,False,False,,,,,,-0.06579232222103269,-0.07895074598460061,,1.0173623668657206
2025-01-10,MSFT,420.5605868581897,420.6398068835906,411.0426680414125,414.9350280761719,414.9350280761719,20201100.0,-0.013213696137896691,-0.013301773768508466,False,-0.013840877129957851,,,0.0008838695391777396,430.2419403076172,,,SELL,SELL,SELL,37.8380524685711,-3.3303536218366503,,,430.2419403076172,453.11861535833884,407.36526525689555,False,False,False,False,,,,,,-0.0781366586048941,-0.07895074598460061,,1.0196334776551286
2025-01-13,MSFT,411.2606004893305,414.48936844362913,408.3388895039501,413.1919250488281,413.1919250488281,17604800.0,-0.004200905947674638,-0.004209754543171732,False,-0.010225340401798344,,,-0.00332074946130112,428.6671768188477,,,SELL,SELL,SELL,36.44897621031381,-3.8395754484615168,,,428.6671768188477,451.69263541946617,405.6417182182292,False,False,False,False,,,,,,-0.08200931979870406,-0.08200931979870406,,1.0137529821717406
