date,ticker,open,high,low,close,adj_close,volume
2025-01-23,MSFT,437.7641621247137,442.46864124256984,437.26895379651836,442.42901611328125,442.42901611328125,18389300
2025-01-24,MSFT,440.89387719602587,442.3695883246394,437.169900939795,439.8044128417969,439.8044128417969,15549500
2025-01-27,MSFT,419.9465634582157,431.0293279263355,419.4414413066827,430.39544677734375,430.39544677734375,35647800
2025-01-28,MSFT,430.43508134605355,444.08302154903276,427.24593852989443,442.9143371582031,442.9143371582031,23491700
2025-01-29,MSFT,442.409205107017,442.5973866839753,436.17947606614763,438.0909729003906,438.0909729003906,23581400
2025-01-30,MSFT,414.75677425796516,418.8075747745586,409.20055129765046,411.01300048828125,411.01300048828125,54586300
2025-01-31,MSFT,414.964783031506,416.6583870568431,410.933779971825,411.08233642578125,411.08233642578125,34161900
2025-02-03,MSFT,407.6555012178145,411.42898625512174,404.7436738342851,406.9820251464844,406.9820251464844,25679100
2025-02-04,MSFT,408.73506192939664,409.9532853263689,405.81332063447735,408.4181213378906,408.4181213378906,20532100
2025-02-05,MSFT,408.39832109505767,409.8641184268012,406.4669964929513,409.3293151855469,409.3293151855469,16316700
2025-02-06,MSFT,410.03245657619226,414.1922182257068,410.03245657619226,411.83502197265625,411.83502197265625,16309800
2025-02-07,MSFT,412.48872643025265,414.63791357819275,404.1890302854019,405.8232116699219,405.8232116699219,22886800
2025-02-10,MSFT,409.74530356480244,411.47853287047235,406.9820626052782,408.26959228515625,408.26959228515625,20817900
2025-02-11,MSFT,405.71427148321067,408.53693461973535,405.37750324031913,407.49700927734375,407.49700927734375,18140600
2025-02-12,MSFT,403.30754628100544,406.813629604169,400.4947666868975,405.1200256347656,405.1200256347656,19121700
2025-02-13,MSFT,403.0995685212682,407.0612350423618,402.46568736983716,406.60565185546875,406.60565185546875,23891700
2025-02-14,MSFT,403.8820181953633,404.99128001840967,401.99031874797896,404.515869140625,404.515869140625,22758500
2025-02-18,MSFT,404.08999660584703,406.66508596257455,402.60437161832556,405.71429443359375,405.71429443359375,21423100
2025-02-19,MSFT,403.97114994678657,411.5082061808428,403.7433432351679,410.79510498046875,410.79510498046875,24114200
2025-02-20,MSFT,412.134891295379,416.1243389128722,409.40578409861945,412.968505859375,412.968505859375,23508700
2025-02-21,MSFT,414.16928284227896,414.8738801834256,404.79109677447474,405.108642578125,405.108642578125,27524800
2025-02-24,MSFT,405.4063787741937,406.25983043716724,396.2861968407472,400.9306335449219,400.9306335449219,26443700
2025-02-25,MSFT,398.05265327493277,398.8664306026397,393.6860882830661,394.876953125,394.876953125,29387400
2025-02-26,MSFT,394.9861511086002,400.53367776380867,391.25470780563023,396.6930847167969,396.6930847167969,19619000
2025-02-27,MSFT,398.22134834414993,402.657388820498,389.1905096396701,389.5477600097656,389.5477600097656,21127400
2025-02-28,MSFT,389.67678725566606,394.6090291195634,383.6330593862238,393.973876953125,393.973876953125,32845700
2025-03-03,MSFT,395.7899873220531,395.7899873220531,383.2261675615013,385.5384521484375,385.5384521484375,23007700
2025-03-04,MSFT,380.48712304915495,389.59737098453536,378.10536303990614,385.65753173828125,385.65753173828125,29342900
2025-03-05,MSFT,386.3820118850688,398.61835249883035,385.85603973587394,397.9732666015625,397.9732666015625,23433100
2025-03-06,MSFT,391.28447789138556,399.09468114787944,389.6966277473878,393.8746643066406,393.8746643066406,23304600
2025-03-07,MSFT,389.33936956128906,391.80050846371955,382.61088158953936,390.32183837890625,390.32183837890625,22034100
2025-03-10,MSFT,382.90859827837613,383.4643412864511,374.3540930979484,377.2717590332031,377.2717590332031,32840100
2025-03-11,MSFT,376.1205440687611,383.0673615053873,374.04642649696916,377.5595397949219,377.5595397949219,30380200
2025-03-12,MSFT,380.0405779726452,382.2933209136247,376.0709676751301,380.3581237792969,380.3581237792969,24253600
2025-03-13,MSFT,380.2489652043101,382.3925583494832,374.58235511618193,375.8923034667969,375.8923034667969,20473000
2025-03-14,MSFT,376.8946473094157,387.2652662935844,376.6267095180303,385.6079406738281,385.6079406738281,19952800
2025-03-17,MSFT,383.7620820869245,389.7264008785539,382.6406623483486,385.74688720703125,385.74688720703125,22474300
2025-03-18,MSFT,384.1292790671939,384.4269877309022,378.2046343736099,380.6062316894531,380.6062316894531,19486900
2025-03-19,MSFT,382.60095534567967,386.719419886704,381.0825806498319,384.8735656738281,384.8735656738281,19185500
2025-03-20,MSFT,382.8093521082507,388.8134057411041,380.36805030146087,383.9010009765625,383.9010009765625,18470500
2025-03-21,MSFT,380.3085198055768,388.76377892625936,379.8916973941909,388.2874450683594,388.2874450683594,39675900
2025-03-24,MSFT,392.3959786933822,392.3959786933822,386.84845184017416,390.0935974121094,390.0935974121094,21004500
2025-03-25,MSFT,390.9272368910712,393.34867131877104,389.65696280253144,392.1578063964844,392.1578063964844,15775000
2025-03-26,MSFT,391.99898548636673,392.3066278369287,385.6178447127186,387.0072021484375,387.0072021484375,16108400
2025-03-27,MSFT,387.1660163642304,389.259971232933,384.4567464670721,387.6125793457031,387.6125793457031,13766800
2025-03-28,MSFT,385.13158343812927,386.1736243280803,374.0663006272135,375.9220886230469,375.9220886230469,21632000
2025-03-31,MSFT,369.7096411618319,374.20522334023684,364.449889664545,372.5379943847656,372.5379943847656,35184700
2025-04-01,MSFT,371.8036523791418,379.9413663463016,370.3944575548709,379.286376953125,379.286376953125,19689500
2025-04-02,MSFT,375.0984230803946,382.1543912389325,373.75867347343586,379.23675537109375,379.23675537109375,16092600
2025-04-03,MSFT,371.9425583652147,374.61212363444304,366.54388609690864,370.2752990722656,370.2752990722656,30198000
2025-04-04,MSFT,361.36352479616664,371.7440463979536,356.7488592586341,357.1061096191406,357.1061096191406,49209900
2025-04-07,MSFT,348.21419373781447,368.18132717444365,342.170466152445,355.1411437988281,355.1411437988281,50425000
2025-04-08,MSFT,365.46213664338546,370.8111701107758,347.5889587924899,351.8662109375,351.8662109375,35868900
2025-04-09,MSFT,350.85399906862426,390.24245792204835,350.41733953240174,387.52325439453125,387.52325439453125,50199700
2025-04-10,MSFT,379.1573256201752,380.9833427250372,365.0056552003408,378.4527282714844,378.4527282714844,38024400
2025-04-11,MSFT,377.7481178718862,387.0865991344375,376.0114134245454,385.498779296875,385.498779296875,23839200
2025-04-14,MSFT,390.23251818413166,391.6516465120973,381.2909618319917,384.8636169433594,384.8636169433594,19251200
2025-04-15,MSFT,385.5583162962043,388.9126416904877,381.24135923720473,382.7994384765625,382.7994384765625,17199900
2025-04-16,MSFT,377.7779079921512,378.71073856569086,365.2041538267982,368.7867126464844,368.7867126464844,21967800
2025-04-17,MSFT,370.9104537724408,371.4761304955969,364.10258680355696,364.9858093261719,364.9858093261719,21120200
2025-04-21,MSFT,360.0635031391147,361.71089501866106,352.9678309109542,356.3916015625,356.3916015625,20807300
2025-04-22,MSFT,360.6192443688487,364.9758758256959,357.12596800122816,364.0331115722656,364.0331115722656,19485000
2025-04-23,MSFT,373.20288850682186,377.50000836988784,370.1859763720142,371.54559326171875,371.54559326171875,20545500
2025-04-24,MSFT,372.84566753938213,385.49880064204365,372.33953252384407,384.3575134277344,384.3575134277344,22232300
2025-04-25,MSFT,384.05982691311567,389.18062823957763,381.67806660180736,388.87298583984375,388.87298583984375,18973200
2025-04-28,MSFT,388.9821118643913,389.7561846754867,383.7025530868883,388.1882019042969,388.1882019042969,16579400
2025-04-29,MSFT,388.3270916828822,392.0982394081848,387.41409832984397,391.0462951660156,391.0462951660156,14974000
2025-04-30,MSFT,387.3347110069874,393.6464071015826,381.5192464831796,392.2570495605469,392.2570495605469,36461100
2025-05-01,MSFT,427.8346397458207,433.669971462135,421.67182852064957,422.16802978515625,422.16802978515625,58938100
2025-05-02,MSFT,428.4598480759583,436.10135948336034,426.72314369115975,431.97296142578125,431.97296142578125,30757400
2025-05-05,MSFT,429.58128511716615,436.1609188409604,428.827049490993,432.8562316894531,432.8562316894531,20136100
2025-05-06,MSFT,428.91639204817295,434.4043769104007,427.8942186382879,430.0179443359375,430.0179443359375,15104200
2025-05-07,MSFT,430.5439458113932,434.7914277818458,427.83467577616403,430.05767822265625,430.05767822265625,23295300
2025-05-08,MSFT,434.602806230982,440.2992170006134,432.35006352791333,434.84100341796875,434.84100341796875,23491300
2025-05-09,MSFT,436.6570993033328,437.3914674607305,432.5684058555715,435.3967590332031,435.3967590332031,15324200
2025-05-12,MSFT,442.551987565255,445.9559209816134,436.43878433354007,445.8467712402344,445.8467712402344,22821900
2025-05-13,MSFT,444.37803887168343,447.24609694771215,441.9764112331301,445.72772216796875,445.72772216796875,23618800
2025-05-14,MSFT,444.735319921121,450.45153835706844,444.735319921121,449.49884033203125,449.49884033203125,19902800
2025-05-15,MSFT,448.1665235651595,453.5552331837817,447.8284909088357,450.5129089355469,450.5129089355469,21992300
2025-05-16,MSFT,449.43915228561843,451.73580834700897,446.1383501578063,451.6463317871094,451.6463317871094,23849800
2025-05-19,MSFT,448.27591363294266,456.9355998797858,448.1963586877965,456.2197570800781,456.2197570800781,21336500
2025-05-20,MSFT,452.9587181303489,455.69283539558984,451.69606398891386,455.5238342285156,455.5238342285156,15441800
2025-05-21,MSFT,451.94462570262056,455.1360777634671,449.20055644956204,449.9561767578125,449.9561767578125,19216900
2025-05-22,MSFT,452.32244757902833,457.5918252828005,451.27849365115543,452.2329406738281,452.2329406738281,18025600
2025-05-23,MSFT,447.3811293692874,451.06969358680703,446.3173019248347,447.5799560546875,447.5799560546875,16883500
2025-05-27,MSFT,453.8435898996704,458.2877744248074,453.48565331857327,458.0292663574219,458.0292663574219,20974300
2025-05-28,MSFT,458.55619745791415,459.84867709346275,454.2909661144885,454.7184753417969,454.7184753417969,17086300
2025-05-29,MSFT,458.884303233251,459.05333474747385,452.68035209769624,456.0308837890625,456.0308837890625,13974800
2025-05-30,MSFT,457.0648535034259,459.0135248792732,452.90900269221845,457.7011413574219,457.7011413574219,34770500
2025-06-02,MSFT,454.4997588416313,459.44102500437896,454.25120274050374,459.3018493652344,459.3018493652344,16626500
2025-06-03,MSFT,458.8047449110186,461.4593374660713,458.19825223653834,460.29608154296875,460.29608154296875,15743800
2025-06-04,MSFT,461.3201414833542,463.00038321907994,460.3457906064832,461.1908874511719,461.1908874511719,14162700
2025-06-05,MSFT,462.2745901279283,466.93750520910584,461.3499686746429,464.9788818359375,464.9788818359375,20131700
2025-06-06,MSFT,467.37496597576217,470.6061954238558,466.0725343793748,467.6632995605469,467.6632995605469,15285600
2025-06-09,MSFT,466.98725027602023,470.69568816704816,465.9134708467471,470.0196228027344,470.0196228027344,16469900
2025-06-10,MSFT,468.4686249933991,470.06931180763127,464.26304461137784,468.2001953125,468.2001953125,15375900
2025-06-11,MSFT,467.3053910772251,472.72392676786,466.94748481913814,469.890380859375,469.890380859375,16399200
2025-06-12,MSFT,472.2764779222473,477.6453141185156,470.7851412769109,476.104248046875,476.104248046875,18950600
2025-06-13,MSFT,473.6584649544854,476.4124557062983,470.0295518485209,472.2168273925781,472.2168273925781,16814500
2025-06-16,MSFT,472.4653860858625,477.91374692205306,472.25660744971805,476.3727111816406,476.3727111816406,15626100
2025-06-17,MSFT,472.65428568792316,475.97499162724574,471.3419021646973,475.279052734375,475.279052734375,15414100
2025-06-18,MSFT,475.2392860574369,478.2219594008936,471.71972301658775,477.4663391113281,477.4663391113281,17526500
2025-06-20,MSFT,479.4448516392065,480.6677282539423,474.11579298541653,474.6427307128906,474.6427307128906,37576200
2025-06-23,MSFT,475.44806772339973,484.932977511559,469.7810065395394,483.1930847167969,483.1930847167969,24864000
2025-06-24,MSFT,486.1260232932434,489.0092679302753,483.9884166007436,487.279296875,487.279296875,22305600
2025-06-25,MSFT,489.1981971647186,491.70363180611855,486.5635084927723,489.4268493652344,489.4268493652344,17495100
2025-06-26,MSFT,490.13278082199906,495.1635541172166,489.9637493151316,494.57696533203125,494.57696533203125,21578900
2025-06-27,MSFT,494.6763398018984,496.41623250794254,490.18245642116284,493.0756530761719,493.0756530761719,34539200
2025-06-30,MSFT,494.1693427257206,497.86785899517616,492.4691970236715,494.5372009277344,494.5372009277344,28369000
2025-07-01,MSFT,493.602615314542,495.17347659984546,488.14433277768,489.2081298828125,489.2081298828125,19945400
2025-07-02,MSFT,487.1600396387865,490.6497772469701,485.87751191483574,488.2536926269531,488.2536926269531,16319600
2025-07-03,MSFT,490.95797554637323,497.2414813819725,490.59011735274714,495.95892333984375,495.95892333984375,13984800
2025-07-07,MSFT,494.50736527479916,495.8694479262707,492.36978876052433,494.84539794921875,494.84539794921875,13981600
2025-07-08,MSFT,494.36815380384166,495.3226311177228,491.25622643335066,493.7517395019531,493.7517395019531,11846600
2025-07-09,MSFT,497.41047691930333,503.8530622357068,496.85371365827956,500.6019592285156,500.6019592285156,18659500
2025-07-10,MSFT,500.14458849842043,501.52657502305914,494.87521114411277,498.58367919921875,498.58367919921875,16492100
2025-07-11,MSFT,495.59106078877636,502.1131707269345,494.9249170598048,500.4130554199219,500.4130554199219,16459500
2025-07-14,MSFT,498.6234399223271,501.05930198422453,498.1362796464767,500.1147766113281,500.1147766113281,12058800
2025-07-15,MSFT,500.11477392946824,505.36427783294863,499.88612172349406,502.89862060546875,502.89862060546875,14927200
2025-07-16,MSFT,502.2623068754336,503.793421043838,498.99133023831314,502.69976806640625,502.69976806640625,15154400
2025-07-17,MSFT,502.75940886082554,510.40499725185873,502.6997578215743,508.7446594238281,508.7446594238281,17503100
2025-07-18,MSFT,511.50859420333654,511.6677041033988,504.499323712682,507.10418701171875,507.10418701171875,21209700
2025-07-21,MSFT,503.7834776665751,509.1324405638626,502.6301736290422,507.1141357421875,507.1141357421875,14066800
2025-07-22,MSFT,508.01886761548803,508.2475501614973,502.3517761230469,502.3517761230469,502.3517761230469,13868600
2025-07-23,MSFT,503.8232255681408,503.8630030405687,497.80817995491657,502.94830322265625,502.94830322265625,16396600
2025-07-24,MSFT,505.83158338819493,510.703277326071,504.37007217269974,507.9294128417969,507.9294128417969,16107000
2025-07-25,MSFT,509.5101527540243,515.2965460849812,507.4123538189797,510.7430419921875,510.7430419921875,19125700
2025-07-28,MSFT,511.110930710653,512.0256002286585,507.17377997770546,509.5400390625,509.5400390625,14308000
2025-07-29,MSFT,512.5525452747698,514.6304403339567,508.6054427654301,509.609619140625,509.609619140625,16469200
2025-07-30,MSFT,512.1946027794743,512.9701269930791,506.49771598970693,510.2757568359375,510.2757568359375,26380400
2025-07-31,MSFT,552.0232408256204,552.2420017670738,528.8280273057109,530.4187622070312,530.4187622070312,51617300
2025-08-01,MSFT,531.9100652869249,532.7054326872741,517.8517174087783,521.0829467773438,521.0829467773438,28977600
2025-08-04,MSFT,525.2190177406763,535.1413592423181,525.0798117410876,532.5464477539062,532.5464477539062,25349000
2025-08-05,MSFT,534.077432699505,534.196734767709,524.194840165689,524.701904296875,524.701904296875,19171600
2025-08-06,MSFT,527.8338028961505,528.6291703469228,521.0034855448089,521.908203125,521.908203125,21355700
2025-08-07,MSFT,523.757448292983,525.0400367197672,514.5608717763297,517.8319091796875,517.8319091796875,16079100
2025-08-08,MSFT,519.5816044995674,521.6297041680745,516.4100264967077,519.0248413085938,519.0248413085938,15531000
2025-08-11,MSFT,519.2833770884752,524.542862850504,516.7182612189127,518.7564697265625,518.7564697265625,20194400
2025-08-12,MSFT,520.7250669698358,527.9132904806338,519.6811434112465,526.183349609375,526.183349609375,18667000
2025-08-13,MSFT,529.0368026236954,529.6234217995657,516.3703917601634,517.5734252929688,517.5734252929688,19619200
2025-08-14,MSFT,519.5419572956574,522.9123929469488,517.13595097363,519.46240234375,519.46240234375,20269100
2025-08-15,MSFT,519.7507304052322,523.0614541020369,516.0820397908819,517.1657104492188,517.1657104492188,25213300
2025-08-18,MSFT,518.5775833311014,519.8004600468895,511.05129658888984,514.1134643554688,514.1134643554688,23760600
2025-08-19,MSFT,512.0255798217245,512.1846290296555,505.61282013208876,506.8257751464844,506.8257751464844,21481000
2025-08-20,MSFT,506.92525053820776,508.0487290990465,501.526618683124,502.7992248535156,502.7992248535156,27723000
2025-08-21,MSFT,501.6041452591809,505.5278315490841,500.6381609615915,502.15185546875,502.15185546875,18443300
2025-08-22,MSFT,502.1618461633245,508.6150227226763,500.32946944945456,505.1295166015625,505.1295166015625,24324200
2025-08-25,MSFT,504.5319946732823,506.0855321115255,502.0323791323648,502.17181396484375,502.17181396484375,21638600
2025-08-26,MSFT,502.2713680297872,502.88882606141556,496.4456179190968,499.96099853515625,499.96099853515625,30835700
2025-08-27,MSFT,499.92117896114246,505.18928116929357,497.82986914621193,504.64154052734375,504.64154052734375,17277900
2025-08-28,MSFT,504.99008260275673,508.9735181763212,503.406670609209,507.529541015625,507.529541015625,18015600
2025-08-29,MSFT,506.5535790393771,507.4896888132377,502.40083415821226,504.59173583984375,504.59173583984375,20961600
2025-09-02,MSFT,498.3974910813857,503.90458943006223,494.75264396148896,503.0282287597656,503.0282287597656,18128000
2025-09-03,MSFT,501.70375627159575,505.68719181229375,500.2398424947412,503.2572937011719,503.2572937011719,16345100
2025-09-04,MSFT,502.2116394820944,506.04570238922344,501.0664078062513,505.866455078125,505.866455078125,15509500
2025-09-05,MSFT,506.9619070760115,509.8498918622262,490.3310509759443,492.9501647949219,492.9501647949219,31994800
2025-09-08,MSFT,496.04724781279185,499.1244784694731,492.9800158612091,496.13690185546875,496.13690185546875,16771000
2025-09-09,MSFT,499.3534910580183,500.17010260105087,495.6389570336189,496.34600830078125,496.34600830078125,14410500
2025-09-10,MSFT,500.8971201283455,501.1460848531792,494.6630336933239,498.29791259765625,498.29791259765625,21611800
2025-09-11,MSFT,500.17012751524385,501.08633106619584,495.8182290284252,498.9352722167969,498.9352722167969,18881600
2025-09-12,MSFT,504.55191069082485,510.42747218178897,501.7635178992086,507.7884521484375,507.7884521484375,23624900
2025-09-15,MSFT,506.68306017742736,513.3353599697668,504.9004642300766,513.225830078125,513.225830078125,17143800
2025-09-16,MSFT,514.7395367165727,515.0880630075219,506.4938265025834,506.9320068359375,506.9320068359375,19711900
2025-09-17,MSFT,508.5054498653079,509.1726886784055,503.8348693472275,507.9079284667969,507.9079284667969,15816600
2025-09-18,MSFT,509.37184097126715,510.9453149965379,505.55771489166153,506.3444519042969,506.3444519042969,18913700
2025-09-19,MSFT,508.44574170609144,517.1495391803752,508.19677696926453,515.7852172851562,515.7852172851562,52474100
2025-09-22,MSFT,513.4549348866175,515.5959951267806,510.41751650985566,512.3196411132812,512.3196411132812,20009300
2025-09-23,MSFT,511.67229848312854,512.4590659268906,505.2091838485409,507.1212463378906,507.1212463378906,19799600
2025-09-24,MSFT,508.26644250853604,510.35772177145367,504.82077941210207,508.0373840332031,508.0373840332031,13533700
2025-09-25,MSFT,506.1950582100621,507.89799878212006,502.94857891661616,504.9303283691406,504.9303283691406,15786500
2025-09-26,MSFT,507.9477531769938,511.8116903059077,504.52199636524745,509.3419494628906,509.3419494628906,16213100
2025-09-29,MSFT,509.3817950243417,514.7096154882738,506.77264973451184,512.4689331054688,512.4689331054688,17617800
2025-09-30,MSFT,511.11459757878936,516.0142062084105,507.54943619028296,515.8051147460938,515.8051147460938,19728200
2025-10-01,MSFT,512.6680995330014,518.3544751787417,509.5709932440202,517.5578002929688,517.5578002929688,22632300
2025-10-02,MSFT,515.4963429681408,519.4399047558908,508.56514411884206,513.6041870117188,513.6041870117188,21222900
2025-10-03,MSFT,514.9585548343116,518.3345307125708,512.8672756929882,515.20751953125,515.20751953125,15112300
2025-10-06,MSFT,516.4623876768178,528.8309994124726,516.0541122577388,526.3811645507812,526.3811645507812,21388600
2025-10-07,MSFT,526.1022689962125,527.6060256392368,519.2806599401652,521.8101196289062,521.8101196289062,14615200
2025-10-08,MSFT,521.1130687043808,524.7678538085896,520.923853084141,522.676513671875,522.676513671875,13363400
2025-10-09,MSFT,520.1769452354545,522.158694647609,515.2574000210162,520.2366943359375,520.2366943359375,18343600
2025-10-10,MSFT,517.4881335274953,521.4118200258811,507.5195762105422,508.84405517578125,508.84405517578125,24133800
2025-10-13,MSFT,514.2714771071726,514.2714771071726,509.56108387533754,511.9212646484375,511.9212646484375,14284200
2025-10-14,MSFT,508.1170420708167,513.146147202046,503.9045484424133,511.4432067871094,511.4432067871094,14684300
2025-10-15,MSFT,512.8275263160849,515.0482722356254,507.88804423946306,511.3038330078125,511.3038330078125,14694700
2025-10-16,MSFT,510.4573477017149,514.7096236704256,506.02576365101777,509.4913330078125,509.4913330078125,15559600
2025-10-17,MSFT,506.9320087638593,513.3453119402852,505.20916197429216,511.4532165527344,511.4532165527344,19867800
2025-10-20,MSFT,512.4788764440519,516.5519656323323,511.30377036778043,514.6498413085938,514.6498413085938,14665600
2025-10-21,MSFT,515.3569857054445,516.5420602391357,510.91543308707116,515.5162963867188,515.5162963867188,15586200
2025-10-22,MSFT,518.9918584655633,523.0549187669818,515.566101626736,518.3843383789062,518.3843383789062,18962700
2025-10-23,MSFT,520.2964530626382,521.7802730707533,516.4623598997719,518.404296875,518.404296875,14023500
2025-10-24,MSFT,520.6250388201142,523.1744351060786,518.5536961256696,521.441650390625,521.441650390625,15532400
2025-10-27,MSFT,529.577902779321,532.3662956890146,526.819354031342,529.3189697265625,529.3189697265625,18734700
2025-10-28,MSFT,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,539.8251953125,29986700
2025-10-29,MSFT,542.6832878753321,544.0077970763692,534.5072653816836,539.3073120117188,539.3073120117188,36023000
2025-10-30,MSFT,528.2831883129468,532.7545848667123,519.9578228356851,523.582763671875,523.582763671875,41023100
2025-10-31,MSFT,526.6898137654194,527.1279940743384,512.9668501497666,515.6656494140625,515.6656494140625,34006400
2025-11-03,MSFT,517.657371934483,522.7860691817526,512.4590180581705,514.888916015625,514.888916015625,22374700
2025-11-04,MSFT,509.6407695643784,513.4150529816625,505.73698923396887,512.2001342773438,512.2001342773438,20958700
2025-11-05,MSFT,511.17434154282535,512.6980347767452,504.4821687767013,505.0597839355469,505.0597839355469,23024300
2025-11-06,MSFT,503.5659922381216,503.6058351018555,493.75677643867937,495.04144287109375,495.04144287109375,27406500
2025-11-07,MSFT,494.89207027354036,497.31199999791255,491.2073803526309,494.7626037597656,494.7626037597656,24019800
2025-11-10,MSFT,497.96929153220975,504.7510881917551,496.73440583349895,503.90460205078125,503.90460205078125,26101500
2025-11-11,MSFT,502.70954902224156,507.48968986721945,500.26971300797675,506.573486328125,506.573486328125,17980000
2025-11-12,MSFT,507.2506574723947,509.5511194130969,497.05307240824305,509.0233154296875,509.0233154296875,26574900
2025-11-13,MSFT,508.1967287528611,511.3735209246628,499.2140928412288,501.205810546875,501.205810546875,25273100
2025-11-14,MSFT,496.16679552350377,509.48142428367663,495.3800584752997,508.0672912597656,508.0672912597656,28505700
2025-11-17,MSFT,506.34447416817187,509.9992593431845,502.8191251226507,505.388427734375,505.388427734375,19092800
2025-11-18,MSFT,493.31862192366924,500.89712400975867,484.76419755903834,491.74517822265625,491.74517822265625,33815100
2025-11-19,MSFT,488.070453670226,493.13937183157236,480.8305400064438,485.102783203125,485.102783203125,23245300
2025-11-20,MSFT,491.5879641710541,492.4460215630244,474.41716428973194,477.3404846191406,477.3404846191406,26802500
2025-11-21,MSFT,477.4103368698009,477.8293938228302,467.20362215472323,471.04486083984375,471.04486083984375,31769200
2025-11-24,MSFT,473.9183160323131,475.8139832068258,466.9542001322548,472.92059326171875,472.92059326171875,34421000
2025-11-25,MSFT,472.9904142849383,478.0588322743821,463.8313270788984,475.90374755859375,475.90374755859375,28019800
2025-11-26,MSFT,485.2025316262965,487.1979770584782,480.10418316215106,484.3943786621094,484.3943786621094,25709100
2025-11-28,MSFT,486.48962635446395,491.5081706450152,485.54177754838196,490.88958740234375,490.88958740234375,14386700
