date,ticker,open,high,low,close,adj_close,volume
2025-12-11,GVR,26800.0,27000.0,26600.0,26650.0,26650.0,1028300
2025-12-12,GVR,26700.0,26800.0,25100.0,25300.0,25300.0,2898000
2025-12-15,GVR,25300.0,26000.0,25250.0,25600.0,25600.0,1872800
2025-12-16,GVR,25800.0,26500.0,25600.0,26500.0,26500.0,1904800
2025-12-17,GVR,26500.0,26650.0,26200.0,26300.0,26300.0,1757900
2025-12-18,GVR,26500.0,26650.0,26200.0,26300.0,26300.0,1757900
2025-12-19,GVR,26500.0,26750.0,26450.0,26450.0,26450.0,855000
2025-12-22,GVR,26450.0,26800.0,26450.0,26600.0,26600.0,1127300
2025-12-23,GVR,26650.0,26850.0,26250.0,26250.0,26250.0,1072000
2025-12-24,GVR,26400.0,26600.0,25900.0,26000.0,26000.0,1436000
2025-12-25,GVR,26400.0,26600.0,25900.0,26000.0,26000.0,1436000
2025-12-26,GVR,25550.0,25950.0,25200.0,25500.0,25500.0,1406500
2025-12-29,GVR,25600.0,26200.0,25600.0,26000.0,26000.0,1106300
2025-12-30,GVR,26200.0,26900.0,26150.0,26600.0,26600.0,2111300
2025-12-31,GVR,26600.0,26800.0,26200.0,26200.0,26200.0,1021300
2026-01-01,GVR,26200.0,26200.0,26200.0,26200.0,26200.0,0
2026-01-02,GVR,26200.0,26200.0,26200.0,26200.0,26200.0,0
2026-01-05,GVR,26200.0,26450.0,25500.0,25750.0,25750.0,1408600
2026-01-06,GVR,25850.0,27550.0,25850.0,27550.0,27550.0,4061800
2026-01-07,GVR,28550.0,29450.0,28500.0,29450.0,29450.0,13681500
2026-01-08,GVR,30900.0,30900.0,29600.0,30050.0,30050.0,10234200
2026-01-09,GVR,30400.0,32000.0,30300.0,31600.0,31600.0,9394000
2026-01-12,GVR,32300.0,32950.0,31000.0,32200.0,32200.0,8946600
2026-01-13,GVR,32100.0,34450.0,31550.0,34000.0,34000.0,14389700
2026-01-14,GVR,34300.0,36350.0,33700.0,36350.0,36350.0,14095400
2026-01-15,GVR,36350.0,38850.0,35800.0,37350.0,37350.0,11037100
2026-01-16,GVR,37400.0,38500.0,35550.0,35900.0,35900.0,8596200
2026-01-19,GVR,36000.0,38400.0,35950.0,38000.0,38000.0,9356800
2026-01-20,GVR,39200.0,40650.0,37600.0,39000.0,39000.0,10142500
2026-01-21,GVR,38000.0,39500.0,36500.0,38500.0,38500.0,8356100
2026-01-22,GVR,39050.0,40800.0,38500.0,39000.0,39000.0,7081600
2026-01-23,GVR,38550.0,38850.0,36600.0,36900.0,36900.0,6548400
2026-01-26,GVR,36650.0,39350.0,36650.0,38650.0,38650.0,8681600
2026-01-27,GVR,38700.0,40600.0,38400.0,39850.0,39850.0,8227600
2026-01-28,GVR,41150.0,42400.0,38200.0,38200.0,38200.0,13817900
2026-01-29,GVR,38200.0,40850.0,37900.0,40850.0,40850.0,9435700
2026-01-30,GVR,40850.0,41800.0,39650.0,39850.0,39850.0,6315900
2026-02-02,GVR,40000.0,41800.0,39650.0,41800.0,41800.0,8064000
2026-02-03,GVR,42000.0,43800.0,41000.0,42800.0,42800.0,9200800
2026-02-04,GVR,42600.0,43000.0,40500.0,41700.0,41700.0,6342400
2026-02-05,GVR,41700.0,41700.0,40000.0,40000.0,40000.0,6209000
2026-02-06,GVR,39000.0,40850.0,38850.0,39000.0,39000.0,5838700
2026-02-09,GVR,39500.0,39700.0,38600.0,38650.0,38650.0,2801400
2026-02-10,GVR,38000.0,38900.0,35950.0,35950.0,35950.0,10816400
2026-02-11,GVR,35950.0,36800.0,35200.0,35300.0,35300.0,5445000
2026-02-12,GVR,36000.0,36200.0,35300.0,35350.0,35350.0,2433900
2026-02-13,GVR,35500.0,36400.0,35100.0,36400.0,36400.0,3173000
2026-02-16,GVR,36400.0,36400.0,36400.0,36400.0,36400.0,0
2026-02-17,GVR,36400.0,36400.0,36400.0,36400.0,36400.0,0
2026-02-18,GVR,36400.0,36400.0,36400.0,36400.0,36400.0,0
2026-02-19,GVR,36400.0,36400.0,36400.0,36400.0,36400.0,0
2026-02-20,GVR,36400.0,36400.0,36400.0,36400.0,36400.0,0
2026-02-23,GVR,37500.0,38900.0,37000.0,38900.0,38900.0,2792600
2026-02-24,GVR,39550.0,40300.0,39050.0,39450.0,39450.0,8201000
2026-02-25,GVR,39800.0,42200.0,39500.0,42200.0,42200.0,11972300
2026-02-26,GVR,42600.0,42900.0,40050.0,40800.0,40800.0,6612100
2026-02-27,GVR,40800.0,42300.0,39800.0,40000.0,40000.0,6357900
2026-03-02,GVR,38800.0,42800.0,37500.0,42800.0,42800.0,16546200
2026-03-03,GVR,38800.0,42800.0,37500.0,42800.0,42800.0,16546200
2026-03-04,GVR,46000.0,46500.0,42800.0,43600.0,43600.0,8585300
2026-03-05,GVR,42600.0,42900.0,40550.0,40550.0,40550.0,7891200
2026-03-06,GVR,39650.0,41100.0,37750.0,37750.0,37750.0,8579500
2026-03-09,GVR,35150.0,35150.0,35150.0,35150.0,35150.0,1767500
2026-03-10,GVR,35150.0,36100.0,32700.0,33350.0,33350.0,14546300
2026-03-11,GVR,33350.0,35650.0,33350.0,35650.0,35650.0,4178200
2026-03-12,GVR,35700.0,37850.0,35100.0,35800.0,35800.0,5803200
2026-03-13,GVR,35300.0,36050.0,33300.0,34000.0,34000.0,7857500
2026-03-16,GVR,33300.0,34400.0,32500.0,33050.0,33050.0,4862300
2026-03-17,GVR,33900.0,34100.0,33200.0,33300.0,33300.0,2762700
2026-03-18,GVR,33050.0,34500.0,32950.0,34000.0,34000.0,3530400
2026-03-19,GVR,33500.0,33500.0,32050.0,32450.0,32450.0,4199100
2026-03-20,GVR,32400.0,32400.0,30700.0,30750.0,30750.0,4793600
2026-03-23,GVR,29700.0,30500.0,28600.0,28600.0,28600.0,5932600
2026-03-24,GVR,29300.0,29850.0,28600.0,28700.0,28700.0,3819500
2026-03-25,GVR,29450.0,30500.0,29350.0,30500.0,30500.0,3946500
2026-03-26,GVR,30250.0,30500.0,29650.0,30000.0,30000.0,2429400
2026-03-27,GVR,30000.0,32100.0,30000.0,32100.0,32100.0,4463000
2026-03-30,GVR,31200.0,33400.0,31150.0,33100.0,33100.0,5368600
2026-03-31,GVR,33500.0,33500.0,31700.0,31700.0,31700.0,3647100
2026-04-01,GVR,32500.0,33000.0,32300.0,32500.0,32500.0,3228800
2026-04-02,GVR,31800.0,32650.0,31800.0,32100.0,32100.0,2491400
2026-04-03,GVR,32100.0,32900.0,31500.0,32050.0,32050.0,2702000
2026-04-06,GVR,31900.0,31900.0,30850.0,31450.0,31450.0,1823400
2026-04-07,GVR,31600.0,31850.0,30500.0,31500.0,31500.0,1758900
2026-04-08,GVR,32500.0,33400.0,32050.0,33200.0,33200.0,3915600
2026-04-09,GVR,32700.0,33000.0,32350.0,32800.0,32800.0,2438700
2026-04-10,GVR,32800.0,34100.0,32700.0,33650.0,33650.0,4553100
2026-04-13,GVR,33000.0,34150.0,32600.0,32600.0,32600.0,3696900
2026-04-14,GVR,33000.0,33100.0,32350.0,32700.0,32700.0,2532000
2026-04-15,GVR,33100.0,33150.0,31900.0,33000.0,33000.0,3427600
2026-04-16,GVR,32900.0,32950.0,32150.0,32200.0,32200.0,2608700
2026-04-17,GVR,32400.0,34150.0,32250.0,33500.0,33500.0,7670800
2026-04-20,GVR,33500.0,33750.0,32850.0,33000.0,33000.0,2060200
2026-04-21,GVR,33000.0,33200.0,32450.0,32650.0,32650.0,2498000
2026-04-22,GVR,32800.0,32800.0,32200.0,32750.0,32750.0,1974400
2026-04-23,GVR,32900.0,33450.0,32100.0,32600.0,32600.0,2807500
