date,industry_pe,industry_pb,industry_pe_1y,industry_pe_5y,industry_pb_1y,industry_pb_5y
2025-03-31,107.86145168872075,2.349900209863877,107.86145168872075,107.86145168872075,2.349900209863877,2.349900209863877
2025-06-30,85.1127940040874,2.1215953432261445,96.48712284640408,96.48712284640408,2.2357477765450104,2.2357477765450104
2025-12-31,104.69235706975464,1.859582172636086,99.22220092085426,99.22220092085426,2.1103592419087023,2.1103592419087023
2026-03-31,56.33673537067177,2.1535695410078644,88.50083453330863,88.50083453330863,2.121161816683493,2.121161816683493
2026-06-30,57.32399899701637,2.165031914761095,75.86647136038255,82.2654674260502,2.0749447429077974,2.1299358362990133
